Ensembl ID	Mouse Gene 2.1 ST probeset ID	Mouse Genome 430 2.0 probeset ID	MGI Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000039452	17528319	1456218_at	Snx22	0,0795593276	5,9457286541	1,1644677348	0,249724712	0,5084414713	-5,945008444
ENSMUSG00000039621	17394582	1434069_at	Prex1	0,0403442899	8,8120581822	1,1643191481	0,2497843435	0,5084414713	-5,945177163
ENSMUSG00000001924	17533604	1442767_s_at	Uba1	0,0310570203	11,0008043039	1,164957313	0,2495283048	0,5082295627	-5,944452388
ENSMUSG00000024055	17343505	1418767_at	Cyp4f13	-0,0505150478	5,9782689627	-1,165312302	0,2493859612	0,5082295627	-5,9440490582
ENSMUSG00000028926	17445329	1453956_a_at	Cdk14	-0,061061594	10,5156189977	-1,1649602249	0,249527137	0,5082295627	-5,9444490801
ENSMUSG00000050103	17275069	1434191_at	Agmo	-0,0613516322	6,5018342981	-1,1650711574	0,2494826491	0,5082295627	-5,9443230535
ENSMUSG00000011114	17525661	1452648_at	Tbrg1	0,0335823502	8,9991416818	1,1657457025	0,2492122554	0,5080741436	-5,9435564813
ENSMUSG00000036537	17534157	1424837_at	Rnf113a1	0,0652328608	6,720947883	1,1660046739	0,2491085019	0,5079847897	-5,9432620674
ENSMUSG00000048603	17289415	1454001_at	Gm9828	0,0565265585	5,9555942707	1,1661711338	0,2490418284	0,5079710248	-5,9430727932
ENSMUSG00000025081	17360602	1421513_at	Tdrd1	-0,0634041107	3,6865402862	-1,1666208183	0,2488617768	0,5079057299	-5,9425613493
ENSMUSG00000056553	17279640	1425724_at	Ptprn2	-0,0850546115	7,2957974879	-1,1665023951	0,2489091838	0,5079057299	-5,9426960548
ENSMUSG00000063129	17275567	1423498_at	Aldoart2	0,0798381104	4,4224288082	1,1665247195	0,2489002465	0,5079057299	-5,942670662
ENSMUSG00000092416	17490050	1454885_at	Zfp141	0,0754751042	5,4691897044	1,166400697	0,2489499006	0,5079057299	-5,9428117252
ENSMUSG00000039501	17394647	1427091_at	Znfx1	0,0394235214	7,7629266068	1,1670345401	0,2486962074	0,5078770778	-5,9420906423
ENSMUSG00000001473	17351465	1416431_at	Tubb6	0,0673356059	4,6124870369	1,167672903	0,2484408933	0,5074779404	-5,9413640426
ENSMUSG00000053317	17413932	1417083_at	Sec61b	0,0562147032	8,1990571624	1,1677197934	0,2484221469	0,5074779404	-5,941310656
ENSMUSG00000004567	17498607	1416671_a_at	Mcoln1	-0,0610242544	6,7274673872	-1,1680868888	0,2482754202	0,5073844592	-5,9408926333
ENSMUSG00000087103	17382051	1458600_at	Gm13344	0,0843072596	4,4334171694	1,1681822619	0,2482373101	0,5073844592	-5,9407840086
ENSMUSG00000031889	17504661	1452096_s_at	D230025D16Rik	-0,033560392	7,8374427309	-1,1685309175	0,248098027	0,5073818844	-5,9403868382
ENSMUSG00000062312	17255999	1424919_at	Erbb2	-0,0811177098	5,2296016845	-1,1683896556	0,2481544524	0,5073818844	-5,9405477699
ENSMUSG00000025266	17545381	1439009_at	Gnl3l	-0,0449953534	10,0572237295	-1,168817364	0,2479836376	0,5072773398	-5,940060449
ENSMUSG00000028644	17429316	1418909_at	Ermap	-0,0811556506	4,855316794	-1,1692708553	0,2478026185	0,5070293983	-5,9395435674
ENSMUSG00000030553	17492035	1430210_at	Pgpep1l	-0,1333848038	4,301526112	-1,1694329743	0,247737929	0,5070194167	-5,9393587409
ENSMUSG00000039774	17413852	1437760_at	Galnt12	-0,0672856368	4,5233966024	-1,1695110122	0,2477067942	0,5070194167	-5,9392697638
ENSMUSG00000049090	17352212	1451277_at	Zadh2	-0,0354751091	7,9387462726	-1,1698452629	0,2475734703	0,5069276106	-5,9388885951
ENSMUSG00000021252	17282732	1454161_s_at	Erg28	0,0880957432	7,0455947038	1,1703336003	0,2473787782	0,5066547596	-5,9383315255
ENSMUSG00000074971	17389157	1419376_at	Fibin	0,0635401243	5,8715658301	1,1703294132	0,2473804471	0,5066547596	-5,9383363029
ENSMUSG00000027840	17408805	1421465_at	Wnt2b	0,0898939062	5,0501279128	1,1710117039	0,2471086126	0,5063426902	-5,937557616
ENSMUSG00000044328	17266245	1455315_at	Trp53i13	-0,0677515976	5,9090194003	-1,1710636304	0,2470879332	0,5063426902	-5,9374983355
ENSMUSG00000022434	17313788	1448678_at	Fam118a	0,0476645078	7,8829764903	1,1715522264	0,2468934137	0,5062382157	-5,936940422
ENSMUSG00000035181	17281025	1435241_at	Heatr5a	0,0484943098	6,9430715537	1,1716980269	0,2468353891	0,5062382157	-5,9367738939
ENSMUSG00000045534	17471151	1417680_at	Kcna5	0,089039991	5,5385023351	1,1714397365	0,2469381883	0,5062382157	-5,9370688904
ENSMUSG00000068263	17460558	1450544_at	Efcc1	-0,0402167951	5,8572986327	-1,1715653715	0,2468881819	0,5062382157	-5,9369254089
ENSMUSG00000092586	17336921	1422749_at	Ly6g6c	-0,0751915433	4,7224416905	-1,1717789614	0,2468031836	0,5062382157	-5,936681445
ENSMUSG00000005362	17469556	1423094_at	Crbn	-0,0660036713	9,2185690973	-1,1729641189	0,2463319331	0,5059468377	-5,9353269857
ENSMUSG00000031278	17545051	1433531_at	Acsl4	0,0550163147	9,1911269227	1,172547209	0,2464976336	0,5059468377	-5,9358035996
ENSMUSG00000044220	17359599	1452528_a_at	Nkx2-3	0,1115185682	5,3458310494	1,1729485462	0,246338121	0,5059468377	-5,9353447915
ENSMUSG00000053684	17237751	1427954_at	BC048403	-0,0706316275	6,2316228306	-1,1726893886	0,2464411154	0,5059468377	-5,935641077
ENSMUSG00000063179	17484005	1434516_at	Pstk	-0,0371905741	7,8579221434	-1,1726260915	0,2464662756	0,5059468377	-5,935713433
ENSMUSG00000018211	17394126	1419195_at	Wfdc15b	0,092364553	4,6409524874	1,1735028691	0,2461179263	0,5057797967	-5,934710846
ENSMUSG00000042800	17219178	1437384_at	Spata46	-0,0492742762	4,3809248304	-1,1739172119	0,2459534291	0,5055643109	-5,9342368023
ENSMUSG00000027131	17389324	1418124_at	Emc4	-0,0328804304	10,4616604237	-1,1743430436	0,2457844533	0,5053395127	-5,9337494493
ENSMUSG00000022056	17308058	1420742_at	Adam7	0,0658827771	4,1322575521	1,1745188621	0,2457147107	0,5053186808	-5,933548181
ENSMUSG00000025480	17497658	1428685_at	Syce1	-0,0920034943	4,2723786003	-1,1752364741	0,2454302007	0,5049693578	-5,932726399
ENSMUSG00000026247	17225224	1422586_at	Ecel1	-0,0746228027	6,3007662589	-1,1753809191	0,2453729617	0,5049693578	-5,9325609286
ENSMUSG00000074466	17399426	1444112_at	Gm15417	-0,0719709042	5,8141955048	-1,1750975008	0,2454852806	0,5049693578	-5,932885583
ENSMUSG00000006638	17435946	1418148_at	Abhd1	-0,0556592127	5,9137469524	-1,1766257254	0,244880084	0,5041873637	-5,9311341321
ENSMUSG00000020829	17253648	1426715_s_at	Slc46a1	0,0966410535	6,0894436112	1,176981626	0,2447392978	0,5041873637	-5,9307259365
ENSMUSG00000026150	17214825	1456736_x_at	Mff	0,0681663287	5,7850002469	1,1768690237	0,2447838344	0,5041873637	-5,9308550969
ENSMUSG00000037993	17512780	1453751_at	Dhx38	0,0766626025	6,1813239031	1,1767682878	0,2448236825	0,5041873637	-5,930970636
ENSMUSG00000042510	17216942	1433610_at	AA986860	-0,0728801927	4,2044741988	-1,1772487573	0,2446336651	0,5041873637	-5,930419477
ENSMUSG00000043313	17349937	1420443_at	Pcdhb19	-0,1054813183	5,8141339791	-1,1772562374	0,2446307077	0,5041873637	-5,9304108947
ENSMUSG00000070345	17254801	1444712_at	Hsf5	-0,07642096	4,7571744041	-1,1765079366	0,2449266915	0,5041873637	-5,9312692028
ENSMUSG00000086117	17261166	1457196_at	Gm12065	0,0501617146	5,1858359692	1,1775219926	0,2445256528	0,5041873637	-5,9301059468
ENSMUSG00000087476	17431717	1443765_at	Rap1gapos	-0,086171513	4,0452808167	-1,1769461661	0,2447533223	0,5041873637	-5,930766612
ENSMUSG00000020000	17232215	1422643_at	Moxd1	0,0710455788	6,85197882	1,1781767132	0,2442669763	0,5039812359	-5,9293543925
ENSMUSG00000020722	17271143	1422813_at	Cacng1	-0,0823697848	4,1575370327	-1,1781947677	0,2442598459	0,5039812359	-5,9293336622
ENSMUSG00000026199	17214433	1419817_s_at	Ankzf1	0,0533616125	6,12502473	1,1781584552	0,2442741873	0,5039812359	-5,9293753563
ENSMUSG00000093738	17403771	1456935_at	AI606473	-0,0902287293	4,0822335877	-1,1781146653	0,2442914826	0,5039812359	-5,9294256343
ENSMUSG00000028871	17418403	1449319_at	Rspo1	0,0660886118	6,079440541	1,1789391824	0,2439659786	0,5038985035	-5,928478656
ENSMUSG00000064289	17371101	1421640_a_at	Tank	0,0752941409	5,0946584946	1,1788184846	0,2440136082	0,5038985035	-5,9286173195
ENSMUSG00000024913	17360977	1449299_at	Lrp5	0,0847727494	4,9540651734	1,1792469924	0,2438445413	0,5037948274	-5,9281249679
ENSMUSG00000089815	17286916	1440436_at	Gm5083	0,0596794063	5,5417007763	1,1799077896	0,2435839913	0,5033792039	-5,9273653864
ENSMUSG00000007907	17438716	1429744_at	Cabs1	0,0750426923	3,5654346181	1,1801612477	0,2434841072	0,5032954832	-5,9270739316
ENSMUSG00000011877	17253276	1454759_at	Git1	0,0408973731	9,7922990272	1,180585979	0,2433167932	0,5030723063	-5,9265853945
ENSMUSG00000022109	17301890	1417844_at	Med4	-0,0507530771	7,988095016	-1,1807710294	0,2432439225	0,5030443354	-5,9263724928
ENSMUSG00000032293	17517424	1433527_at	Ireb2	0,0288840234	8,5803403224	1,1812314454	0,2430626846	0,5027921857	-5,9258426442
ENSMUSG00000044768	17225888	1417471_s_at	D1Ertd622e	-0,0447163468	8,0241757532	-1,181273987	0,2430459435	0,5027921857	-5,9257936773
ENSMUSG00000023391	17386433	1448877_at	Dlx2	-0,0642663591	6,34644509	-1,1817684259	0,2428514314	0,5026004844	-5,9252244384
ENSMUSG00000067225	17364452	1455457_at	Cyp2c54	0,1264864693	4,7035652578	1,1820050715	0,242758375	0,5025305849	-5,9249519127
ENSMUSG00000022428	17313008	1451305_at	Cby1	-0,0511410687	8,0297748217	-1,1823766346	0,242612317	0,5023728921	-5,9245239094
ENSMUSG00000037379	17447081	1417860_a_at	Spon2	0,0888961857	5,5967391299	1,1823672662	0,2426159989	0,5023728921	-5,9245347024
ENSMUSG00000038167	17471107	1425073_at	Plekhg6	-0,1092311903	5,7210090057	-1,1826632399	0,2424996986	0,5023728921	-5,9241936821
ENSMUSG00000047649	17487218	1430138_at	Cd3eap	0,0624117822	6,526586841	1,1823496176	0,242622935	0,5023728921	-5,9245550346
ENSMUSG00000078853	17249980	1417141_at	Igtp	-0,0697093854	6,5451097542	-1,1829312236	0,2423944316	0,5023728921	-5,9238848422
ENSMUSG00000030093	17469016	1423367_at	Wnt7a	0,0919810265	6,5964553316	1,183157909	0,2423054129	0,5023289277	-5,9236235452
ENSMUSG00000059891	17477636	1419439_at	Tsks	0,0791426343	5,4991849379	1,1834996225	0,2421712678	0,5021736392	-5,9232295676
ENSMUSG00000027007	17372354	1423613_at	Ssfa2	-0,0445996577	8,5709331885	-1,1836669433	0,2421056029	0,5021603122	-5,9230366164
ENSMUSG00000068341	17467965	1424009_at	Reg3d	0,0887738637	4,1830684637	1,1850521098	0,2415624915	0,5011564464	-5,9214382783
ENSMUSG00000031503	17498962	1424051_at	Col4a2	0,0585749485	7,3297429003	1,1854468274	0,241407888	0,5009583027	-5,9209824919
ENSMUSG00000036983	17340449	1449749_s_at	Tfb1m	-0,0759277069	5,6720847353	-1,1856695196	0,2413206954	0,500899984	-5,9207252827
ENSMUSG00000036500	17215166	1450572_at	Akp3	-0,0801833123	4,2804451118	-1,1860871051	0,241157256	0,5006833355	-5,9202428487
ENSMUSG00000034243	17325410	1435032_at	Golgb1	-0,0470162764	8,5886353995	-1,1865109178	0,2409914614	0,5004900393	-5,9197530564
ENSMUSG00000044243	17253170	1446501_at	Bhlha9	-0,066610206	5,2101597391	-1,1864760136	0,2410051127	0,5004900393	-5,9197934008
ENSMUSG00000068740	17409284	1435336_at	Celsr2	-0,0517566335	9,673401762	-1,1864772331	0,2410046357	0,5004900393	-5,9197919912
ENSMUSG00000097191	17455488	1444601_at	5730422E09Rik	0,1009671137	6,6198121623	1,1871928871	0,24072485	0,5002756935	-5,9189645704
ENSMUSG00000029407	17439064	1424274_at	Uso1	-0,0427230571	9,7267995089	-1,1876186037	0,2405585276	0,5000526332	-5,9184721443
ENSMUSG00000052951	17370060	1455416_at	C130021I20Rik	-0,0762621287	4,8775562476	-1,1879490801	0,2404294718	0,4999069493	-5,9180897676
ENSMUSG00000003752	17488167	1454755_at	Itpkc	0,114798099	6,4873317161	1,1884146097	0,2402477611	0,4998634294	-5,9175509573
ENSMUSG00000042684	17228234	1424265_at	Npl	0,0612865821	6,3773786386	1,1881707708	0,2403429266	0,4998634294	-5,9178332046
ENSMUSG00000045039	17475251	1460586_at	Megf8	0,0663540935	8,9958136369	1,1881537411	0,2403495739	0,4998634294	-5,9178529147
ENSMUSG00000028071	17398853	1449105_at	Sh2d2a	-0,1114381314	5,7055618721	-1,1890197818	0,2400116926	0,4995283864	-5,916850225
ENSMUSG00000000157	17332473	1449829_at	Itgb2l	0,0775616857	5,2023686501	1,1893556891	0,2398807329	0,4993784314	-5,9164611305
ENSMUSG00000038213	17471062	1451544_at	Tapbpl	-0,0865922681	5,8220968275	-1,1895673968	0,2397982214	0,4993292858	-5,916215848
ENSMUSG00000041842	17406363	1439018_at	Fhdc1	0,0653255781	6,3083708257	1,1895923675	0,2397884906	0,4993292858	-5,9161869144
ENSMUSG00000097465	17326162	1446058_at	Gm16619	0,0724835467	4,3069677389	1,1896449441	0,2397680031	0,4993292858	-5,9161259921
ENSMUSG00000028044	17407116	1448441_at	Cks1b	-0,058288712	5,6553666637	-1,1900309188	0,2396176391	0,4993212209	-5,9156786718
ENSMUSG00000085037	17423778	1453825_at	4933421O10Rik	-0,0692892409	5,1769928469	-1,1901054558	0,2395886096	0,4993212209	-5,9155922723
ENSMUSG00000022575	17312280	1428767_at	Gsdmd	-0,0670312525	4,8916192478	-1,1907483841	0,2393383185	0,4992869542	-5,9148468108
ENSMUSG00000023953	17345321	1450075_at	Polh	0,0708759939	4,6535897806	1,1906525867	0,2393756003	0,4992869542	-5,9149579099
ENSMUSG00000024663	17357425	1428391_at	Rab3il1	-0,1022841453	5,8112502693	-1,1905153614	0,239429012	0,4992869542	-5,9151170395
ENSMUSG00000042064	17371574	1459299_at	Myo3b	-0,1116029849	4,174276932	-1,1903756585	0,2394833969	0,4992869542	-5,9152790244
ENSMUSG00000048304	17405893	1439250_at	Slitrk3	-0,0812313735	7,1139720027	-1,1910111437	0,2392360812	0,4992624965	-5,9145420373
ENSMUSG00000026701	17228846	1423223_a_at	Prdx6	-0,0798441272	5,9461499239	-1,1913464254	0,2391056724	0,4991132195	-5,9141530535
ENSMUSG00000002190	17502921	1418617_x_at	Clgn	-0,0396043639	6,7716939577	-1,1923768367	0,238705214	0,4984000244	-5,9129569543
ENSMUSG00000023064	17305034	1417788_at	Sncg	-0,0654352806	5,9689044554	-1,1925982301	0,2386192354	0,4983432518	-5,9126998339
ENSMUSG00000021782	17304049	1431187_s_at	Dlg5	-0,0503026273	7,7120304258	-1,1931325564	0,2384118216	0,4980327777	-5,9120790959
ENSMUSG00000020309	17261417	1419074_at	Chac2	0,0539712958	7,736967317	1,19335795	0,238324368	0,4979728044	-5,9118171727
ENSMUSG00000005233	17386161	1424118_a_at	Spc25	-0,0712381784	4,6472949895	-1,1938996263	0,2381142909	0,4976565197	-5,911187516
ENSMUSG00000063430	17440732	1435796_at	Wscd2	0,0554103388	8,2308420803	1,1939823368	0,2380822253	0,4976565197	-5,9110913477
ENSMUSG00000026632	17231015	1428769_at	Tatdn3	-0,0584804651	7,3407458835	-1,1953975119	0,2375340705	0,4966887804	-5,9094449359
ENSMUSG00000034220	17215820	1417389_at	Gpc1	0,0575379917	8,2708556449	1,1954996442	0,2374945461	0,4966887804	-5,9093260441
ENSMUSG00000085316	17374445	1441160_at	D330050G23Rik	0,0653730481	5,1090966891	1,1961607664	0,2372388125	0,4963162421	-5,9085562031
ENSMUSG00000052629	17479288	1425397_at	Gm9885	0,0805341686	5,797904797	1,1964544093	0,2371252906	0,4962012067	-5,908214143
ENSMUSG00000056617	17526636	1431874_at	4931429L15Rik	0,0903399442	5,8865367609	1,1965610237	0,2370840834	0,4962012067	-5,90808993
ENSMUSG00000045391	17241574	1453876_at	1700120B22Rik	0,0798147466	4,0983702227	1,1978198168	0,2365979455	0,4953422534	-5,9066225601
ENSMUSG00000004788	17277370	1437428_x_at	Eif2b2	-0,0997324851	5,2457782667	-1,1990817657	0,2361113179	0,4944692745	-5,9051500503
ENSMUSG00000027490	17393160	1431875_a_at	E2f1	-0,0748314233	6,2908013252	-1,1990523818	0,2361226405	0,4944692745	-5,9051843537
ENSMUSG00000039021	17383985	1455414_at	Ttc16	0,080583978	4,6325243399	1,1998267789	0,2358243714	0,4940887782	-5,9042800422
ENSMUSG00000028995	17446100	1450724_at	Fam126a	-0,0429427957	7,624120289	-1,2005737063	0,2355369429	0,4936824072	-5,9034072869
ENSMUSG00000037443	17431187	1451212_at	Cep85	-0,0490895794	6,5961827372	-1,2004821116	0,2355721761	0,4936824072	-5,9035143393
ENSMUSG00000024033	17343196	1417643_at	Rsph1	-0,0916474561	5,9935594258	-1,2011622226	0,2353106532	0,4933782852	-5,9027192678
ENSMUSG00000015461	17336660	1417173_at	Atf6b	0,0487011794	7,7586728385	1,2021000583	0,2349503747	0,4927447616	-5,9016222115
ENSMUSG00000087598	17487672	1421131_a_at	Zfp111	0,1046570692	5,4738049236	1,202116641	0,2349440079	0,4927447616	-5,9016028062
ENSMUSG00000050908	17328080	1435130_at	Tvp23a	0,036219666	7,8768038363	1,2024631125	0,234811012	0,4926962745	-5,9011973031
ENSMUSG00000026542	17229960	1419059_at	Apcs	0,0600048819	4,7015159034	1,2027554933	0,2346988221	0,4925827964	-5,9008550209
ENSMUSG00000018634	17257175	1418810_at	Crhr1	0,0555037474	7,5653376399	1,2030059811	0,234602738	0,4925030733	-5,9005617191
ENSMUSG00000033368	17375378	1418757_at	Trim69	0,0921715503	4,1362002151	1,2034275151	0,2344411075	0,4925030733	-5,9000680058
ENSMUSG00000034121	17254895	1435835_at	Mks1	-0,0722784695	5,7769630094	-1,2031310603	0,2345547699	0,4925030733	-5,9004152397
ENSMUSG00000042487	17519509	1455293_at	Leo1	0,0356228421	7,6294443431	1,203568672	0,2343870013	0,4925030733	-5,899902642
ENSMUSG00000046027	17479875	1450769_s_at	Stard5	0,1129786309	6,1974663208	1,2032624646	0,2345043838	0,4925030733	-5,9002613374
ENSMUSG00000074028	17532093	1419129_at	Slc22a13	-0,0856595168	5,7797701728	-1,2030300755	0,2345934972	0,4925030733	-5,9005335034
ENSMUSG00000029607	17454897	1449395_at	Ankrd61	0,0846817644	4,0703238194	1,2045595766	0,2340074387	0,4919843894	-5,8987412938
ENSMUSG00000031683	17510707	1437109_s_at	Lsm6	-0,0474456583	7,4869117074	-1,2050416975	0,2338229263	0,4917184188	-5,8981759181
ENSMUSG00000017167	17256579	1421580_at	Cntnap1	-0,0842337803	7,0450678732	-1,2056943493	0,2335733192	0,4915419336	-5,8974102238
ENSMUSG00000020826	17253707	1420393_at	Nos2	0,0762331158	4,402062537	1,2054347948	0,2336725627	0,4915419336	-5,8977147813
ENSMUSG00000034949	17235604	1434992_at	Zfr2	-0,0353478259	7,6749648969	-1,2054126842	0,2336810183	0,4915419336	-5,8977407227
ENSMUSG00000035606	17520835	1440435_at	Ky	0,0785307281	5,0648398269	1,2054281314	0,2336751109	0,4915419336	-5,8977225993
ENSMUSG00000036103	17348282	1419693_at	Colec12	-0,0945072688	4,8565337501	-1,2058954938	0,2334964306	0,4915419336	-5,8971741613
ENSMUSG00000051079	17227771	1442263_at	Rgs13	-0,1362231001	3,3802457152	-1,2055370377	0,2336334653	0,4915419336	-5,8975948184
ENSMUSG00000079580	17343065	1432437_at	Tmem217	0,0796293825	5,1345571934	1,2057689438	0,2335448029	0,4915419336	-5,8973226843
ENSMUSG00000030051	17468633	1419773_at	Aplf	0,0694289911	4,2644961375	1,2068995305	0,2331129085	0,4912001305	-5,895995272
ENSMUSG00000092578	17220485	1431550_at	4930488B22Rik	0,1354154411	4,5588290853	1,207336292	0,2329462179	0,4909709321	-5,8954821599
ENSMUSG00000000085	17417988	1426241_a_at	Scmh1	0,0918363577	6,3654621795	1,2080696178	0,2326665391	0,4905674888	-5,8946202474
ENSMUSG00000028684	17428735	1443849_x_at	Urod	0,0353478298	7,775277601	1,2079899017	0,2326969296	0,4905674888	-5,8947139654
ENSMUSG00000053012	17459463	1424621_at	Krcc1	-0,0560498867	6,9266766769	-1,2081930398	0,2326194921	0,4905674888	-5,8944751352
ENSMUSG00000053675	17390394	1430142_at	Tgm5	-0,1052834494	4,7609920542	-1,2083020176	0,2325779567	0,4905674888	-5,8943469939
ENSMUSG00000004530	17451443	1417752_at	Coro1c	0,0991096254	7,5740997069	1,2091837455	0,2322420982	0,490096158	-5,8933098163
ENSMUSG00000031549	17508174	1425778_at	Ido2	0,0895770176	4,3434811022	1,2098851009	0,2319751986	0,4896548203	-5,8924843018
ENSMUSG00000049551	17453541	1427529_at	Fzd9	0,0703506994	5,845731397	1,2102327578	0,2318429815	0,4894976225	-5,892074933
ENSMUSG00000011158	17284290	1453209_at	Brf1	-0,0506031001	7,2439691197	-1,2106287024	0,2316924673	0,4893680218	-5,8916085698
ENSMUSG00000062014	17305727	1431686_a_at	Gmfb	0,0279791916	10,6301072481	1,2105460806	0,2317238692	0,4893680218	-5,8917058978
ENSMUSG00000004031	17228656	1438706_at	Brinp2	0,0486970149	7,8355478575	1,2117321058	0,2312733972	0,4886601665	-5,8903081684
ENSMUSG00000038736	17316831	1429655_at	Nudcd1	-0,0628688304	7,1951887692	-1,212054645	0,2311510024	0,4885233227	-5,8899278333
ENSMUSG00000032849	17309420	1443870_at	Abcc4	0,0554792232	6,8323086501	1,2126337463	0,2309313682	0,4881808498	-5,8892447232
ENSMUSG00000025739	17334716	1419414_at	Gng13	0,0910642056	8,2879428642	1,2129427902	0,2308142204	0,4880549131	-5,8888800481
ENSMUSG00000033715	17284919	1418979_at	Akr1c14	-0,0993856854	3,7424368381	-1,2130760738	0,2307637107	0,4880549131	-5,888722745
ENSMUSG00000049489	17548638	1451334_at	Fam58b	-0,0976327918	7,7879965455	-1,2130969711	0,2307557921	0,4880549131	-5,8886980801
ENSMUSG00000020953	17275378	1423285_at	Coch	-0,0580056248	7,7462018556	-1,2140301255	0,2304023954	0,4875489531	-5,8875962847
ENSMUSG00000032690	17452054	1425065_at	Oas2	0,0709987492	5,5334365481	1,2143664846	0,2302751094	0,4874012741	-5,8871989425
ENSMUSG00000061877	17492803	1438512_at	BC048679	0,0959585218	4,7751498022	1,2158739299	0,2297052902	0,4863166197	-5,8854169187
ENSMUSG00000026228	17225138	1422125_at	Htr2b	-0,0796703143	4,3641742907	-1,2160346929	0,2296445823	0,4863095488	-5,8852267501
ENSMUSG00000018412	17270621	1432430_a_at	Kansl1	-0,0554091428	9,1075165704	-1,216434876	0,2294935147	0,4861815184	-5,8847532656
ENSMUSG00000026944	17368009	1449302_at	Abca2	0,0426097071	8,9214576083	1,2163467628	0,2295267709	0,4861815184	-5,8848575312
ENSMUSG00000056260	17401514	1428162_at	Lrif1	0,0960364931	7,0626038425	1,2165892183	0,2294352706	0,4861815184	-5,8845706133
